duyou	獨有	6030
duzhai	賭債	805
duzhan	獨佔	5130
duzhan	督戰	668
duzhanaotou	獨佔鰲頭	13
duzhe	讀者	75900
duzhequn	讀者群	4650
duzhi	度至	8240
duzhi	瀆職	1450
duzhu	堵住	3090
duzhu	賭注	2820
duzhu	毒株	449
duzhuan	杜撰	1450
duzi	獨自	24500
duzi	肚子	20400
duzi	獨資	2040
duzi	獨子	1350
duzie	肚子餓	1350
duziteng	肚子疼	1140
duzitong	肚子痛	1240
duziyiren	獨自一人	1950
duzou	獨奏	2040
duzun	獨尊	674
e	俄	46800
e	啊	41600
e	餓	38000
e	額	34700
e	惡	27500
e	呃	9770
e	哦	8500
e	鱷	7940
e	厄	7080
e	鄂	6920
e	娥	5130
e	鵝	4900
e	阿	4455
e	蛾	2000
e	訛	1320
e	顎	1070
e	諤	891
e	軛	661
e	峨	575
e	遏	437
e	萼	427
e	扼	417
e	鋨	347
e	鍔	309
e	屙	288
e	蛤	281
e	庵	234
e	邑	151
e	胺	125
e	叱	37
e	隘	30
e	硪	25
e	鬲	12
eba	惡霸	2000
ebao	惡報	2370
echou	惡臭	2880
eding	額定	1860
edong	鄂東	661
edou	惡鬥	1740
edu	額度	8910
edu	惡毒	5890
eduzi	餓肚子	1330
eer	厄爾	4070
eerduosi	鄂爾多斯	1910
eerduosishi	鄂爾多斯市	189
eerguna	額爾古納	12
eerninuo	厄爾尼諾	33
eerqisihe	額爾齊斯河	1
efa	惡法	2430
efang	俄方	1620
egan	惡感	1880
egao	惡搞	3020
egong	俄共	1200
egou	惡狗	2320
egua	厄瓜	1950
eguaduoer	厄瓜多	3720
eguanmanying	惡貫滿盈	1
egui	餓鬼	2330
egui	惡鬼	1890
egun	惡棍	2880
eguo	俄國	57500
eguo	惡果	2570
eguoren	俄國人	5250
ehaie	俄亥俄	1120
ehaiezhou	俄亥俄州	2140
ehao	噩耗	1350
ehua	惡化	24500
ei	誒	7240
ejiao	阿膠	529
ejinaqi	額濟納旗	5
ejun	俄軍	2880
ekelahema	俄克拉荷馬	19
ekelahemazhou	俄克拉荷馬州	1
elang	餓狼	1680
eleigang	俄勒岡	42
eleigangzhou	俄勒岡州	1020
eli	厄立	620
eli	厄利	620
elianbang	俄聯邦	2890
elie	惡劣	21400
eling	惡靈	1380
eliteliya	厄利垂亞	1350
elong	惡龍	1980
eluanshi	鵝卵石	21
elunchun	鄂倫春	37
eluo	俄羅	2820
eluosi	俄羅斯	195000
eluosidui	俄羅斯隊	8970
eluosiguofangbu	俄羅斯國防部	1230
eluosikexueyuan	俄羅斯科學院	2009
eluosilianbang	俄羅斯聯邦	2040
eluosizhengfu	俄羅斯政府	1150
eluosizu	俄羅斯族	3990
emei	峨眉	45
emei	峨嵋	16
emeishan	峨眉山	4
emeng	噩夢	7080
emeng	惡夢	6310
eming	惡名	2450
eminxian	額敏縣	36
emituofo	阿彌陀佛	2190
emo	惡魔	17800
emodao	惡魔島	1420
en	恩	31600
en	摁	1290
enai	恩愛	2240
enchong	恩寵	536
enchou	恩仇	683
enci	恩賜	2820
ende	恩德	1580
endian	恩典	2820
enen	恩恩	1580
enge	恩格	2330
engeer	恩格爾	186
engesi	恩格斯	2690
engong	恩公	1970
enhui	恩惠	2630
enjiangchoubao	恩將仇報	6
enlai	恩來	3130
enlike	恩裡克	332
enping	恩平	2070
enqing	恩情	1230
enren	恩人	2190
enshi	恩施	2040
enshi	恩師	1660
enshishi	恩施市	203
enshizhou	恩施州	200
ensi	恩斯	2040
enyuan	恩怨	2290
enze	恩澤	814
epian	萼片	42
er	而	2290000
er	二	245000
er	爾	91200
er	兒	66100
er	耳	12600
er	貳	5010
er	餌	1580
er	邇	676
er	濡	45
eran	愕然	21
erba	爾巴	1480
erba	二八	1260
erbai	二百	2690
erbaiduo	二百多	269
erbailiushi	二百六十	195
erbainian	二百年	269
erbaiwan	二百萬	3040
erbaiwu	二百五	264
erbaiwushi	二百五十	228
erban	二班	5590
erbashou	二把手	439
erbei	二倍	5900
erben	而本	28900
erben	二本	14100
erbi	爾比	1050
erbian	而變	18700
erbian	耳邊	3390
erbihouke	耳鼻喉科	1
erbu	二部	1020
erceng	二層	1660
ercheng	二成	15300
ercheng	而成	12000
erchi	二尺	575
erchong	二重	8450
erchongchang	二重唱	310
erchu	二處	13500
erchu	而出	2090
erchui	耳垂	302
erchuming	而出名	1690
erci	而此	39600
erci	二次	12600
ercidazhan	二次大戰	967
ercishijiedazhan	二次世界大戰	313
erciyuan	二次元	2400
erda	二大	21400
erdai	二代	6920
erdao	二道	14600
erde	爾德	2450
erdeng	二等	3890
erdeng	爾登	2150
erdengbing	二等兵	344
erdengjiang	二等獎	2950
erdian	二點	16500
erdieji	二疊紀	37
erding	二丁	2580
erding	而定	2290
erdong	而動	13900
erdong	耳洞	876
erdu	二度	3310
erduan	二段	8970
erdui	二隊	9900
erdun	爾頓	2000
erduo	耳朵	19500
erduo	爾多	2000
eren	惡人	5500
ererba	二二八	2570
erfa	而發	28900
erfei	爾菲	1350
erfen	二分	2750
erfenzhiyi	二分之一	272
erge	二個	6030
erge	二哥	3390
erge	兒歌	1820
erge	爾格	1070
ergen	耳根	992
ergeyue	二個月	601
ergong	二宮	2980
erguang	耳光	4680
erhai	二孩	312
erhai	洱海	7
erhao	二號	9330
erhaoxian	二號線	1050
erheyi	二合一	459
erhou	而後	13200
erhou	爾後	2630
erhu	二胡	1260
erhuabushuo	二話不說	148
erhuameishuo	二話沒說	134
erhuan	二環	3230
erhuan	耳環	2570
erhuanlu	二環路	112
erhui	而會	129999
erhuo	而活	1070
erji	二級	21400
erji	耳機	7590
erjia	二家	15699
erjia	二價	2920
erjia	二甲	2330
erjiaben	二甲苯	32
erjian	而建	7510
erjidu	二季度	1460
erjie	二屆	9100
erjie	二階	1340
erjie	二姐	1230
erjiguan	二極體	1580
erjin	而僅	13900
erjin	而今	2750
erjinzhi	二進位制	1410
erjiu	二九	4750
erju	而據	1020
erjuan	二卷	6540
erke	爾克	4510
erke	兒科	2240
erkeyisheng	兒科醫生	220
erlai	而來	126000
erlai	二來	1740
erlang	二郎	1290
erlao	二老	13300
erlei	爾勒	2150
erlei	二類	1230
erlei	二壘	562
erli	二里	20500
erli	而立	1550
erlian	二連	12800
erliao	餌料	151
erlingyi	二零一	1020
erlitou	二里頭	1050
erliu	二六	6760
erliu	二流	1150
erlong	二龍	5490
erlong	耳聾	222
erlou	二樓	6030
erlu	二路	2400
erlun	二輪	5110
erlun	而論	2510
erlv	二氯	327
ermen	二門	9770
erming	二名	14100
erming	耳鳴	1070
ermo	耳膜	608
ermu	耳目	1550
ermuyixin	耳目一新	1550
ernai	二奶	1070
erneng	而能	105000
ernian	二年	13500
ernianji	二年級	1620
ernv	兒女	8510
erpin	二品	2740
erqi	二期	4790
erqi	二七	1450
erqian	而前	62100
erqian	二千	3390
erqianwan	二千萬	3490
erqianwubai	二千五百	239
erqie	而且	447000
erqigongcheng	二期工程	467
erren	二人	25100
errenzhuan	二人轉	2150
errenzu	二人組	2070
erri	二日	1660
erru	而入	11400
errumuran	耳濡目染	1
ersai	耳塞	912
ersan	二三	1480
ersanshi	二三十	1070
ersanshinian	二三十年	1120
ersao	二嫂	249
ershe	而設	11900
ershen	二審	2510
ersheng	而生	3310
ershi	而是	166000
ershi	二十	17800
ershi	二是	7240
ershi	二世	6610
ershi	兒時	4470
ershiba	二十八	1410
ershibanian	二十八年	141
ershibari	二十八日	1070
ershibaxiu	二十八宿	102
ershiduo	二十多	1760
ershiduoge	二十多個	1430
ershiduonian	二十多年	2630
ershiduosui	二十多歲	506
ershier	二十二	1410
ershiernian	二十二年	1050
ershierri	二十二日	141
ershiersui	二十二歲	141
ershifen	二十分	10000
ershifenzhong	二十分鐘	1610
ershige	二十個	1230
ershijinian	二十幾年	601
ershijisui	二十幾歲	137
ershijiu	二十九	1850
ershijiunian	二十九年	254
ershijiuri	二十九日	134
ershikuai	二十塊	1480
ershili	二十里	1750
ershiliu	二十六	2240
ershiliunian	二十六年	1780
ershiliuri	二十六日	1510
ershiming	二十名	1690
ershinian	二十年	15800
ershiqi	二十七	1380
ershiqinian	二十七年	2240
ershiqiri	二十七日	1290
ershiqisui	二十七歲	272
ershiri	二十日	1910
ershisan	二十三	2090
ershisannian	二十三年	209
ershisanri	二十三日	1580
ershisansui	二十三歲	208
ershishiji	二十世紀	2820
ershisi	二十四	6610
ershisijieqi	二十四節氣	99
ershisinian	二十四年	2240
ershisiri	二十四日	659
ershisishi	二十四史	618
ershisui	二十歲	2240
ershitian	二十天	1690
ershiwan	二十萬	2450
ershiwu	二十五	3720
ershiwunian	二十五年	1550
ershiwuri	二十五日	371
ershiwusui	二十五歲	368
ershiwuwan	二十五萬	369
ershiyi	二十一	3980
ershiyinian	二十一年	1230
ershiyiri	二十一日	397
ershiyisui	二十一歲	395
ershiyu	二十餘	1260
ershiyunian	二十餘年	181
ershizhounian	二十週年	1400
ershou	二手	8510
ershou	二首	4580
ershouche	二手車	2450
ershoufang	二手房	1380
ershu	耳熟	858
ershu	二叔	601
ershunengxiang	耳熟能詳	2
ersi	二四	9360
ersi	爾斯	3800
ersun	兒孫	1620
erta	爾塔	3140
erte	爾特	4270
ertian	二天	14500
ertiao	二條	1230
ertong	兒童	128999
ertongjiaoyu	兒童教育	9890
ertongjie	兒童節	1620
ertongju	兒童劇	2990
ertongwenxue	兒童文學	1660
ertongyiyuan	兒童醫院	1350
erwa	爾瓦	1930
erwai	而外	25100
erwan	二萬	1860
erwang	而亡	792
erwei	二為	23400
erwei	二位	5750
erwei	二維	1780
erweima	二維碼	5130
erwen	耳聞	1150
erwo	耳蝸	30
erwu	二五	8710
erxi	爾西	5790
erxi	兒媳	3090
erxi	兒戲	1950
erxian	而現	11200
erxian	二線	3090
erxiang	二項	7460
erxiao	二小	18600
erxifu	兒媳婦	2750
erxing	二星	4160
erxing	而行	2450
erxuan	二選	1450
erya	爾雅	1460
eryan	而言	53700
eryanghuagui	二氧化矽	24
eryanghualiu	二氧化硫	1820
eryanghuatan	二氧化碳	7940
erye	二爺	1020
eryi	而已	81300
eryi	而異	2480
erying	而應	30100
eryong	而用	77700
eryu	爾語	4720
eryu	耳語	1550
eryuan	二元	3240
eryue	二月	16600
eryuefen	二月份	3360
erze	二則	16800
erzhan	二戰	22900
erzhan	而戰	5750
erzhanshiqi	二戰時期	2130
erzhe	二者	8510
erzhezhijian	二者之間	828
erzhi	二至	16700
erzhi	而致	4090
erzhong	二中	3470
erzhong	而終	1930
erzhong	二種	1050
erzhongquanhui	二中全會	257
erzhou	二週	6990
erzhui	耳墜	302
erzi	兒子	191000
erzi	二字	5250
erzu	二組	7950
erzuo	而作	25600
erzuo	二座	5210
esha	扼殺	3980
eshan	峨山	57
eshi	俄式	3610
eshili	惡勢力	2009
eshou	扼守	41
esi	餓死	10000
esi	厄斯	660
esu	惡俗	369
etou	額頭	5130
etu	惡徒	574
etuman	鄂圖曼	49
ewai	額外	21900
ewen	俄文	2140
ewenke	鄂溫克	46
exi	惡習	1380
exi	鄂西	663
exin	噁心	32400
exing	惡性	7760
exing	惡行	5250
exingxunhuan	惡性迴圈	2140
exingzhongliu	惡性腫瘤	1100
eyan	惡言	2100
eyao	扼要	41
eyi	惡意	17400
eyiruanjian	惡意軟體	1320
eyu	俄語	11200
eyu	鱷魚	5370
eyun	厄運	2820
eyuwan	鄂豫皖	10
ezha	訛詐	1000
ezhan	惡戰	2080
ezhi	遏制	9330
ezhi	遏止	1660
ezhou	鄂州	2000
ezhoushi	鄂州市	198
ezijian	蚵仔煎	3000000000
ezuoju	惡作劇	6610
fa	發	331000
fa	法	209000
fa	罰	15800
fa	伐	6310
fa	閥	2950
fa	乏	2290
fa	発	1950
fa	泛	675
faan	法案	40700
fabai	發白	6410
faban	法辦	8780
fabao	發報	11200
fabao	發包	7150
fabao	法寶	3720
fabi	法比	15500
fabi	法幣	3280
fabiao	發表	191000
fabiao	法比奧	341
fabiao	發飆	158
fabiaoshengming	發表宣告	6610
fabiaotanhua	發表談話	4110
fabiaowenzhang	發表文章	1380
fabiaoyanshuo	發表演說	1020
fabiaoyijian	發表意見	1700
fabing	發病	7760
fabing	發兵	1410
fabinglv	發病率	2190
fabu	釋出	219000
fabugonggao	釋出公告	1450
fabuhui	釋出會	28200
fabumingling	釋出命令	6330
facai	發財	10500
fache	發車	2190
fachou	發愁	2340
fachou	發臭	1800
fachu	發出	105000
fachuandan	發傳單	528
fachun	發春	2009
fachushengyin	發出聲音	1070
fachutongzhi	發出通知	5180
fada	發達	50100
fadacai	發大財	186
fadaguojia	發達國家	10000
fadai	發呆	1820
fadan	罰單	1910
fadao	發到	3160
fade	法德	7410
fadeng	法等	19000
fadian	發電	26300
fadian	法典	4570
fadianchang	發電廠	12000
fadianji	發電機	12600
fadianjizu	發電機組	1140
fadianliang	發電量	1780
fadianzhan	發電站	2470
fadima	法蒂瑪	65
fading	法定	17800
fadingdaili	法定代理	1430
fadong	發動	83200
fadongji	發動機	33100
fadongzhanzheng	發動戰爭	1120
fadou	發抖	6460
fadu	法度	1230
faduan	發端	3700
faduanxin	發簡訊	3630
faer	法爾	1380
faersi	法爾斯	373
fafa	發發	16600
fafang	發放	28800
fafen	發奮	208
fafeng	發瘋	3890
fafu	發福	2710
fagaiwei	發改委	5370
fagao	發稿	1510
fagaoshao	發高燒	141
fage	發個	28800
fagei	發給	10200
fageini	發給你	1020
fagongzi	發工資	5300
faguan	法官	53700
faguang	發光	12300
fagui	法規	93300
faguo	法國	263000
faguobali	法國巴黎	2140
faguodianying	法國電影	17400
faguodui	法國隊	1410
faguoren	法國人	12000
faguoshi	法國式	9890
faguozhengfu	法國政府	2000
faguozongli	法國總理	9050
fahai	法海	5380
fahan	發函	579
fahang	法航	560
fahao	法號	15900
fahaoshiling	發號施令	1950
fahei	發黑	1000
fahong	發紅	1020
fahua	法華	4040
fahua	發話	1550
fahuan	發還	29100
fahuang	發黃	1070
fahuang	發慌	633
fahui	發揮	89100
fahui	發回	13900
fahui	法會	2000
fahuizuoyong	發揮作用	1510
fahuo	發貨	2340
fahuo	發火	2000
faji	發跡	2340
faji	法籍	1940
faji	法紀	1290
faji	髮髻	54
fajia	發家	18800
fajia	法甲	2290
fajia	髮夾	1690
fajia	法家	1260
fajiang	發獎	8530
fajiao	發酵	9330
fajiazhifu	發家致富	97
fajie	法界	3680
fajin	罰金	4370
fajing	法警	1580
fajiong	發窘	13
fajue	發掘	18600
fajue	發覺	13500
fajuechu	發掘出	1820
fajun	法軍	11500
fakesi	法克斯	1140
fakuan	罰款	24000
fakuang	發狂	1580
fala	法拉	1780
faladi	法拉第	1410
falai	發來	3240
falali	法拉利	4790
falan	法蘭	6170
falang	法郎	3390
falang	髮廊	579
falang	琺琅	17
falanke	法蘭克	6030
falankefu	法蘭克福	6310
falanxi	法蘭西	8130
falanxisi	法蘭西斯	750
falao	法老	2090
falaosao	發牢騷	2190
falaowang	法老王	1020
falasheng	法拉盛	145
fale	發了	32300
faleng	發冷	3780
fali	法裡	17900
fali	乏力	2880
fali	法理	2570
fali	發力	1780
fali	法例	1350
fali	法力	1050
faliang	發亮	1820
faling	法令	22900
faling	發令	9580
falisai	法利賽	217
falun	法倫	1210
falun	法輪	1100
falundafa	法輪大法	86
falungong	法輪功	4470
faluo	法羅	5290
faluo	發落	3010
faluoqundao	法羅群島	165
falv	法律	316000
falvfagui	法律法規	2090
falvguwen	法律顧問	1700
falvjie	法律界	3910
falvjiufen	法律糾紛	1880
falvshiwu	法律事務	6710
falvtiaowen	法律條文	1110
falvweiyuanhui	法律委員會	16700
falvwenshu	法律文書	1380
falvxi	法律系	1550
falvxiaoli	法律效力	2000
falvyiju	法律依據	7869
falvyuanzhu	法律援助	3910
falvzeren	法律責任	1620
falvzhicai	法律制裁	1320
fama	發麻	709
fama	砝碼	10
famai	發賣	10200
famei	發黴	1740
famen	法門	2090
famen	閥門	1740
fameng	發夢	7820
faming	發明	53700
faming	法名	12800
famingjia	發明家	2450
famingren	發明人	5320
famingzhe	發明者	1200
famingzhuanli	發明專利	1740
famo	罰沒	1560
famu	伐木	1410
fan	反	224000
fan	犯	50100
fan	飯	50100
fan	翻	33900
fan	凡	28200
fan	番	21900
fan	範	20400
fan	煩	17000
fan	泛	13500
fan	返	10200
fan	繁	3630
fan	蕃	2950
fan	藩	2950
fan	販	1910
fan	帆	1550
fan	梵	1510
fan	釩	1150
fan	幡	1120
fan	樊	1020
fan	礬	479
fan	繙	339
fan	潘	315
fanan	犯案	3090
fanan	發難	1620
fanan	翻案	1260
fanbaiyan	翻白眼	148
fanban	翻版	1410
fanban	帆板	149
fanbei	翻倍	1950
fanben	範本	2140
fanbi	反比	16300
fanbian	翻遍	1030
fanbingbing	范冰冰	9550
fanbo	反駁	14100
fanbu	帆布	1660
fanbu	反哺	99
fanbuzhao	犯不著	482
fancai	飯菜	2450
fancha	反差	3470
fancha	翻查	2420
fanchang	翻唱	5130
fanchang	反常	3630
fanchao	反超	6270
fanchao	翻炒	1270
fanche	翻車	1050
fanchen	反襯	128
fancheng	泛稱	1290
fancheng	返程	1230
fancheng	樊城	102
fanchong	反衝	5290
fanchou	範疇	18200
fanchu	反芻	15
fanchuan	帆船	3160
fanchuan	翻船	2170
fanchuan	反串	1050
fanchulai	翻出來	3160
fancuo	犯錯	5620
fancuowu	犯錯誤	1120
fandang	反黨	1780
fandao	反倒	8320
fandao	翻倒	2670
fandao	反導	1820
fande	範德	1730
fandi	反帝	1480
fandi	返抵	453
fandian	飯店	33100
fandigang	梵蒂岡	5500
fandong	反動	19500
fandong	翻動	2760
fandongpai	反動派	5500
fandou	反斗	2170
fandu	販毒	5890
fandu	反毒	2450
fandui	反對	219000
fanduidang	反對黨	5250
fanduipai	反對派	12000
fanduipiao	反對票	1380
fanduizhe	反對者	3550
fanduo	繁多	4270
faner	反而	56200
faner	範兒	1560
fanerdeng	凡爾登	122
fanerna	凡爾納	144
fanersai	凡爾賽	1380
fanersaigong	凡爾賽宮	133
fanfa	犯法	7590
fanfan	翻番	1170
fanfan	翻翻	1150
fanfan	泛泛	674
fanfanfufu	反反覆覆	161
fanfang	反方	5960
fanfaxisi	反法西斯	1350
fanfaxisizhanzheng	反法西斯戰爭	134
fanfeng	反諷	172
fanfengjian	反封建	2310
fanfu	反覆	22400
fanfu	反腐	2750
fanfu	翻覆	1290
fanfu	繁複	1100
fanfubai	反腐敗	1700
fanfuchanglian	反腐倡廉	5
fanfumao	反服貿	17
fanfuqiangdiao	反覆強調	1959
fanfusuzi	凡夫俗子	3
fanfuwuchang	反覆無常	306
fang	放	162000
fang	方	81300
fang	房	57500
fang	防	30200
fang	訪	16600
fang	坊	10700
fang	仿	5750
fang	紡	3390
fang	芳	2880
fang	魴	851
fang	昉	363
fang	妨	355
fang	枋	347
fang	鍅	288
fang	肪	251
fang	彷	89
fangai	妨礙	16200
fangai	翻蓋	1810
fangai	防癌	456
fangan	方案	141000
fangan	反感	9550
fangao	梵高	1150
fangbang	放榜	1670
fangbao	防爆	1370
fangbao	防暴	397
fangbaojingcha	防暴警察	1150
fangbei	防備	4170
fangbian	方便	66100
fangbianmian	泡麵	1480
fangbianpao	放鞭炮	134
fangbianshiyong	方便使用	6070
fangbing	防病	2150
fangbodi	防波堤	25
fangbu	防部	2500
fangbushengfang	防不勝防	20
fangbuxia	放不下	827
fangcai	方才	2290
fangcao	芳草	274
fangcha	方差	4200
fangcha	訪查	1390
fangchan	房產	12900
fangchanshui	房產稅	973
fangchanzheng	房產證	956
fangchao	防潮	1120
fangche	房車	2340
fangchen	防塵	345
fangcheng	方程	7240
fangcheng	方城	4940
fangchenggang	防城港	160
fangchengshi	方程式	3310
fangchengshisaiche	方程式賽車	261
fangchengzu	方程組	682
fangchu	放出	7940
fangchui	紡錘	215
fangcun	方寸	724
fangcuo	放錯	7360
fangda	放大	13200
fangdai	房貸	4680
fangdai	放貸	1050
fangdaililv	房貸利率	382
fangdajing	放大鏡	1020
fangdan	防彈	2630
fangdang	放蕩	3240
fangdangbuji	放蕩不羈	87
fangdanyi	防彈衣	222
fangdao	放到	14500
fangdao	防盜	1700
fangdaqi	放大器	1820
fangdian	放電	1860
fangdiao	放掉	5580
fangdichan	房地產	43700
fangdichanshang	房地產商	2009
fangdichanye	房地產業	1510
fangding	房頂	1200
fangdong	房東	7240
fangdu	防毒	1050
fangdui	方隊	5460
fangdumianju	防毒面具	97
fange	翻個	3340
fangeming	反革命	10200
fangfa	方法	295000
fangfalun	方法論	3020
fangfan	防範	16600
fangfancuoshi	防範措施	1410
fangfangmianmian	方方面面	2090
fangfei	房費	3010
fangfei	放飛	1290
fangfei	芳菲	244
fangfeng	放風	5670
fangfeng	防風	2240
fangfengzheng	放風箏	556
fangfu	彷彿	18600
fangfu	防腐	2000
fangfuji	防腐劑	1480
fangfushe	防輻射	1460
fanggai	房改	3740
fanggang	訪港	1220
fanggaolidai	放高利貸	435
fangge	放個	15100
fangge	方格	4250
fanggou	放狗	7740
fanggu	仿古	516
fangguan	房管	4030
fangguanfu	放管服	172
fangguanju	房管局	253
fangguo	放過	11700
fanghai	妨害	1950
fanghan	防寒	263
fanghong	防洪	3390
fanghu	防護	14500
fanghua	訪華	4470
fanghua	防化	2270
fanghua	防滑	874
fanghuan	放緩	3160
fanghuanyuweiran	防患於未然	1
fanghufu	防護服	878
fanghulin	防護林	1170
fanghuo	防火	7080
fanghuo	放火	4570
fanghuoqiang	防火牆	3550
fanghuoshao	放火燒	635
fanghuwang	防護網	1380
fanghuzhao	防護罩	536
fangji	方劑	1540
fangjia	房價	14100
fangjia	放假	8710
fangjia	方家	6850
fangjian	房間	53700
fangjian	坊間	1100
fangjian	放箭	709
fangjiannei	房間內	5020
fangjige	方濟各	1350
fangjin	放進	6310
fangjinlai	放進來	630
fangjinqu	放進去	1170
fangkai	放開	15100
fangke	訪客	4070
fangke	方可	3550
fangke	房客	2880
fangkong	防空	12300
fangkong	放空	3320
fangkong	防控	2880
fangkongdong	防空洞	862
fangkuai	方塊	2690
fangkuan	放寬	8130
fangkuan	放款	1740
fangkuang	方框	679
fanglang	放浪	863
fanglei	防雷	1370
fangli	房裡	5500
fangliang	放量	5500
fangliao	放療	317
fanglishen	方力申	67
fanglizhi	方勵之	21
fanglve	方略	2570
fangmaguolai	放馬過來	546
fangman	放慢	3160
fangmao	仿冒	466
fangmei	訪美	1380
fangmen	房門	2950
fangmian	方面	288000
fangmianjun	方面軍	3720
fangming	芳名	286
fangmu	放牧	2340
fangniu	放牛	4850
fangong	反共	9330
fangong	反攻	4570
fangong	翻供	2270
fangong	返工	786
fangpao	放炮	1670
fangpi	放屁	5010
fangping	方平	3460
fangqi	放棄	117000
fangqi	房企	741
fangqian	房前	5390
fangqing	放晴	678
fangqu	防區	2820
fangquan	放權	7000
fangren	放人	15800
fangren	放任	4570
fangrenziliu	放任自流	41
fangri	訪日	1650
fangru	放入	11000
fangsha	紡紗	189
fangshai	防曬	1620
fangshaishuang	防曬霜	1150
fangshan	方山	4440
fangshan	房山	1320
fangshanqu	房山區	1890
fangshao	放哨	157
fangshe	放射	4270
fangshe	房舍	1480
fangsheke	放射科	408
fangshen	防身	1120
fangshen	防滲	86
fangsheng	放聲	4620
fangsheng	放生	1480
fangsheng	仿生	559
fangshengdaku	放聲大哭	40
fangshexian	放射線	725
fangshexing	放射性	5890
fangshexingwuzhi	放射性物質	554
fangshi	方式	417000
fangshi	房事	5260
fangshi	房市	4820
fangshi	方士	1990
fangshi	訪視	1330
fangshou	防守	13500
fangshou	放手	11500
fangshouyibo	放手一搏	22
fangshui	防水	7760
fangshui	放水	1820
fangshujia	放暑假	902
fangsi	放肆	2510
fangsong	放鬆	25700
fangsong	放送	3090
fangtai	訪臺	1560
fangtan	訪談	19100
fangtanlu	訪談錄	1240
fangting	芳烴	79
fanguan	反觀	2750
fanguan	飯館	1620
fanguang	反光	1200
fangui	犯規	5890
fangun	翻滾	1910
fanguo	返國	2340
fanguo	翻過	2000
fanguo	犯過	1120
fanguolai	反過來	5890
fanguolaishuo	反過來說	1100
fangwei	防衛	12600
fangwei	方位	7940
fangwei	防偽	1260
fangweiting	防衛廳	1040
fangwen	訪問	95500
fangwenliang	訪問量	4450
fangwenqijian	訪問期間	7010
fangwenshan	方文山	124
fangwentuan	訪問團	5380
fangwenxuezhe	訪問學者	4830
fangwenzhe	訪問者	7839
fangwu	房屋	50100
fangwu	防務	4470
fangxia	放下	26900
fangxian	防線	8320
fangxian	房縣	4850
fangxiang	方向	135000
fangxiang	芳香	2880
fangxiangduo	方向舵	160
fangxianggan	方向感	4100
fangxiangpan	方向盤	3020
fangxiangxing	方向性	8270
fangxiao	仿效	3630
fangxie	放血	4320
fangxin	放心	36300
fangxin	芳心	285
fangxing	方形	3160
fangxing	放行	2880
fangxingweiai	方興未艾	1070
fangxiu	防鏽	222
fangxuanling	房玄齡	15
fangxue	放學	6760
fangxun	防汛	1780
fangyan	方言	18200
fangyan	放眼	2510
fangyang	放養	3570
fangyang	放羊	1050
fangyanwangqu	放眼望去	81
fangyao	方藥	3190
fangyi	防疫	5620
fangying	放映	9770
fangyingji	放映機	899
fangyu	防禦	25700
fangyuan	方圓	2450
fangyuan	房源	2070
fangyugongshi	防禦工事	170
fangyuxing	防禦性	2290
fangzai	放在	77600
fangzai	防災	3020
fangzaishouwei	放在首位	1500
fangzaixinshang	放在心上	1380
fangzaiyanli	放在眼裡	1200
fangzao	仿造	515
fangzhang	方丈	1230
fangzhao	仿照	2570
fangzhe	訪者	1600
fangzhe	放著	1450
fangzhen	方針	38900
fangzhen	模擬	3890
fangzhen	方陣	1740
fangzhen	防震	1480
fangzheng	方正	3800
fangzhi	防止	49000
fangzhi	紡織	22900
fangzhi	防治	18200
fangzhi	放置	11000
fangzhi	方知	3550
fangzhi	防制	2710
fangzhi	仿製	2290
fangzhi	方誌	1450
fangzhichang	紡織廠	1020
fangzhifa	防治法	1670
fangzhimin	方誌敏	107
fangzhipin	紡織品	6610
fangzhipin	仿製品	425
fangzhiye	紡織業	1910
fangzhong	房中	5680
fangzhou	方舟	2570
fangzhouzi	方舟子	251
fangzhu	放逐	4070
fangzhu	房主	1320
fangzhuang	防撞	1610
fangzi	房子	66100
fangzi	方子	5160
fangzong	放縱	5250
fangzou	放走	12000
fangzu	房租	8320
fanhang	返航	1480
fanhao	番號	2510
fanhe	反核	1260
fanhe	飯盒	1260
fanhou	飯後	1050
fanhua	繁華	4680
fanhua	反華	2290
fanhua	泛化	1180
fanhua	繁花	354
fanhuan	返還	5010
fanhuang	泛黃	1230
fanhui	返回	33900
fanhui	反悔	1550
fanji	反擊	24500
fanjia	返家	1000
fanjian	凡間	2600
fanjian	犯賤	917
fanjiandie	反間諜	2120
fanjizhan	反擊戰	1910
fanju	飯局	1170
fankai	翻開	3160
fankan	翻看	1100
fankang	反抗	40700
fankangjun	反抗軍	3520
fankangzhe	反抗者	3730
fankeweizhu	反客為主	210
fankong	反恐	12000
fankui	反饋	15100
fankun	犯困	1310
fanlaifuqu	翻來覆去	2
fanlan	氾濫	9550
fanlan	泛藍	1010
fanlanchengzai	氾濫成災	33
fanlecuo	犯了錯	364
fanlezui	犯了罪	279
fanli	範例	6030
fanli	返利	850
fanli	藩籬	31
fanli	范蠡	7
fanlian	翻臉	1780
fanliang	飯量	3130
fanlongduan	反壟斷	1480
fanlongduanfa	反壟斷法	147
fanluan	煩亂	1380
fanmai	販賣	14800
fanmaiji	販賣機	1310
fanmang	繁忙	6610
fanmao	繁茂	173
fanmei	反美	1910
fanmei	泛美	1480
fanmen	煩悶	460
fanmian	反面	4170
fanmin	泛民	996
fanminzhu	反民主	13200
fanmu	反目	4019
fanmuchengchou	反目成仇	7
